;Unnamed: 0;Tweets;step01;tokens;final_tokens;step02;finalText_str;ProcessedText
82;82;"TIGA GOAT versi Paolo Maldini 🐐

Hmmm ada yang kurang gak ya? 🤔

#beINSPORTSID https://t.co/KToVpUr5DP";tiga goat versi paolo maldini hmmm ada yang kurang gak ya sid coktovpurdp;['tiga', 'goat', 'versi', 'paolo', 'maldini', 'hmmm', 'ada', 'yang', 'kurang', 'gak', 'ya', 'sid', 'coktovpurdp'];['tiga', 'goat', 'versi', 'paolo', 'maldini', 'hmmm', 'ada', 'yang', 'kurang', 'gak', 'ya', 'sid', 'coktovpurdp'];tiga goat versi paolo maldini hmmm ada yang kurang gak ya sid coktovpurdp;tiga goat versi paolo maldini hmmm ada yang kurang gak ya sid coktovpurdp;tiga goat versi paolo maldini hmmm yang kurang gak sid coktovpurdp
83;83;Usai cetak 23 GOL dalam 5 laga, laju Philadelphia Union yang berapi-api ditahan imbang tanpa gol oleh Atlanta Unite… https://t.co/GQLK1u1Vi5;usai cetak   gol dalam   laga laju philadelphia union yang berapi api ditahan imbang tanpa gol oleh atlanta unite cogqlkuvi;['usai', 'cetak', 'gol', 'dalam', 'laga', 'laju', 'philadelphia', 'union', 'yang', 'berapi', 'api', 'ditahan', 'imbang', 'tanpa', 'gol', 'oleh', 'atlanta', 'unite', 'cogqlkuvi'];['usai', 'cetak', 'gol', 'dalam', 'laga', 'laju', 'philadelphia', 'union', 'yang', 'berapi', 'api', 'ditahan', 'imbang', 'tanpa', 'gol', 'oleh', 'atlanta', 'unite', 'cogqlkuvi'];usai cetak gol dalam laga laju philadelphia union yang berapi api ditahan imbang tanpa gol oleh atlanta unite cogqlkuvi;usai cetak gol dalam laga laju philadelphia union yang berapi api ditahan imbang tanpa gol oleh atlanta unite cogqlkuvi;usai cetak gol laga laju philadelphia union rap api tahan imbang gol atlanta unite cogqlkuvi
84;84;"Fans Inter ada yang kangen gak? 

Jelang laga melawan Roma, mantan presiden Inter Milan, Massimo Moratti justru mem… https://t.co/ccu45pLaXZ";fans inter ada yang kangen gak jelang laga melawan roma mantan presiden inter milan massimo moratti justru mem coccupla;['fans', 'inter', 'ada', 'yang', 'kangen', 'gak', 'jelang', 'laga', 'melawan', 'roma', 'mantan', 'presiden', 'inter', 'milan', 'massimo', 'moratti', 'justru', 'mem', 'coccupla'];['fans', 'inter', 'ada', 'yang', 'kangen', 'gak', 'jelang', 'laga', 'melawan', 'roma', 'mantan', 'presiden', 'inter', 'milan', 'massimo', 'moratti', 'justru', 'mem', 'coccupla'];fans inter ada yang kangen gak jelang laga melawan roma mantan presiden inter milan massimo moratti justru mem coccupla;fans inter ada yang kangen gak jelang laga melawan roma mantan presiden inter milan massimo moratti justru mem coccupla;fans inter yang kangen gak jelang laga lawan roma mantan presiden inter mil massimo moratti justru mem coccupla
85;85;Walau Isco berikan asis pertamanya untuk Sevilla, mereka harus puas ditahan imbang 1-1 oleh Villarreal pada laga te… https://t.co/p8naXrjqa3;walau isco berikan asis pertamanya untuk sevilla mereka harus puas ditahan imbang     oleh villarreal pada laga te copna;['walau', 'isco', 'berikan', 'asis', 'pertamanya', 'untuk', 'sevilla', 'mereka', 'harus', 'puas', 'ditahan', 'imbang', 'oleh', 'villarreal', 'pada', 'laga', 'te', 'copna'];['walau', 'isco', 'berikan', 'asis', 'pertamanya', 'untuk', 'sevilla', 'mereka', 'harus', 'puas', 'ditahan', 'imbang', 'oleh', 'villarreal', 'pada', 'laga', 'te', 'copna'];walau isco berikan asis pertamanya untuk sevilla mereka harus puas ditahan imbang oleh villarreal pada laga te copna;walau isco berikan asis pertamanya untuk sevilla mereka harus puas ditahan imbang oleh villarreal pada laga te copna;isco ikan asis pertama sevilla harus puas tahan imbang villarreal laga te copna
86;86;RC Lens menjadi satu dari tiga tim yang belum terkalahkan di Ligue 1 sejauh ini. Sayang sebelum jeda iternasional,… https://t.co/Alcx7AZB9S;rc lens menjadi satu dari tiga tim yang belum terkalahkan di ligue   sejauh ini sayang sebelum jeda iternasional coalc;['rc', 'lens', 'menjadi', 'satu', 'dari', 'tiga', 'tim', 'yang', 'belum', 'terkalahkan', 'di', 'ligue', 'sejauh', 'ini', 'sayang', 'sebelum', 'jeda', 'iternasional', 'coalc'];['rc', 'lens', 'menjadi', 'satu', 'dari', 'tiga', 'tim', 'yang', 'belum', 'terkalahkan', 'di', 'ligue', 'sejauh', 'ini', 'sayang', 'sebelum', 'jeda', 'iternasional', 'coalc'];rc lens menjadi satu dari tiga tim yang belum terkalahkan di ligue sejauh ini sayang sebelum jeda iternasional coalc;rc lens menjadi satu dari tiga tim yang belum terkalahkan di ligue sejauh ini sayang sebelum jeda iternasional coalc;rc lens jadi satu tiga tim belum kalah ligue jauh sayang jeda iternasional coalc
87;87;Meski Tuchel pergi, Pulisic digosipkan tetap pertimbangkan untung hengkang. Juventus pun kabarnya berminat mendatan… https://t.co/TBI2fs4ZfG;meski tuchel pergi pulisic digosipkan tetap pertimbangkan untung hengkang juventus pun kabarnya berminat mendatan cotbifszfg;['meski', 'tuchel', 'pergi', 'pulisic', 'digosipkan', 'tetap', 'pertimbangkan', 'untung', 'hengkang', 'juventus', 'pun', 'kabarnya', 'berminat', 'mendatan', 'cotbifszfg'];['meski', 'tuchel', 'pergi', 'pulisic', 'digosipkan', 'tetap', 'pertimbangkan', 'untung', 'hengkang', 'juventus', 'pun', 'kabarnya', 'berminat', 'mendatan', 'cotbifszfg'];meski tuchel pergi pulisic digosipkan tetap pertimbangkan untung hengkang juventus pun kabarnya berminat mendatan cotbifszfg;meski tuchel pergi pulisic digosipkan tetap pertimbangkan untung hengkang juventus pun kabarnya berminat mendatan cotbifszfg;meski tuchel pergi pulisic gosip tetap timbang untung hengkang juventus kabar minat mendatan cotbifszfg
88;88;"Statistik apik Giacomo Raspadori (22th) di bulan ini

⚽⚽ : 2 gol bersama Timnas Italia
⚽⚽ :  2 gol bersama Napoli… https://t.co/38uVUgIbsr";statistik apik giacomo raspadori   th di bulan ini   gol bersama timnas italia   gol bersama napoli couvugibsr;['statistik', 'apik', 'giacomo', 'raspadori', 'th', 'di', 'bulan', 'ini', 'gol', 'bersama', 'timnas', 'italia', 'gol', 'bersama', 'napoli', 'couvugibsr'];['statistik', 'apik', 'giacomo', 'raspadori', 'th', 'di', 'bulan', 'ini', 'gol', 'bersama', 'timnas', 'italia', 'gol', 'bersama', 'napoli', 'couvugibsr'];statistik apik giacomo raspadori th di bulan ini gol bersama timnas italia gol bersama napoli couvugibsr;statistik apik giacomo raspadori th di bulan ini gol bersama timnas italia gol bersama napoli couvugibsr;statistik apik giacomo raspadori th bulan gol sama timnas italia gol sama napoli couvugibsr
89;89;"Salah satu striker legend menginjak usia 46 tahun hari ini! Happy birthday Sheva! 🥳🥳

Sobat beIN SPORTS ada yang ma… https://t.co/yDOA4Makbk";salah satu striker legend menginjak usia   tahun hari ini happy birthday sheva sobat bein spo ada yang ma coydoamakbk;['salah', 'satu', 'striker', 'legend', 'menginjak', 'usia', 'tahun', 'hari', 'ini', 'happy', 'birthday', 'sheva', 'sobat', 'bein', 'spo', 'ada', 'yang', 'ma', 'coydoamakbk'];['salah', 'satu', 'striker', 'legend', 'menginjak', 'usia', 'tahun', 'hari', 'ini', 'happy', 'birthday', 'sheva', 'sobat', 'bein', 'spo', 'ada', 'yang', 'ma', 'coydoamakbk'];salah satu striker legend menginjak usia tahun hari ini happy birthday sheva sobat bein spo ada yang ma coydoamakbk;salah satu striker legend menginjak usia tahun hari ini happy birthday sheva sobat bein spo ada yang ma coydoamakbk;salah satu striker legend injak usia tahun hari happy birthday sheva sobat bein spo yang ma coydoamakbk
90;90;"Inter Milan dan Roma sama-sama memiliki misi untuk bangkit. Siapa bakal berhasil perbaiki performa?

🔁 Inter
💛 Roma… https://t.co/N7XOgXzuZO";inter milan dan roma sama sama memiliki misi untuk bangkit siapa bakal berhasil perbaiki performa inter roma con;['inter', 'milan', 'dan', 'roma', 'sama', 'sama', 'memiliki', 'misi', 'untuk', 'bangkit', 'siapa', 'bakal', 'berhasil', 'perbaiki', 'performa', 'inter', 'roma', 'con'];['inter', 'milan', 'dan', 'roma', 'sama', 'sama', 'memiliki', 'misi', 'untuk', 'bangkit', 'siapa', 'bakal', 'berhasil', 'perbaiki', 'performa', 'inter', 'roma', 'con'];inter milan dan roma sama sama memiliki misi untuk bangkit siapa bakal berhasil perbaiki performa inter roma con;inter milan dan roma sama sama memiliki misi untuk bangkit siapa bakal berhasil perbaiki performa inter roma con;inter mil roma sama sama milik misi bangkit siapa bakal hasil baik performa inter roma con
91;91;Koleksi save-save terbaik di Pekan 8 Ligue 1! Keren-keren banget, salah satunya ada penyelamatan gokil kiper Lyon,… https://t.co/IR0HZocNIS;koleksi save save terbaik di pekan   ligue   keren keren banget salah satunya ada penyelamatan gokil kiper lyon coirhzocnis;['koleksi', 'save', 'save', 'terbaik', 'di', 'pekan', 'ligue', 'keren', 'keren', 'banget', 'salah', 'satunya', 'ada', 'penyelamatan', 'gokil', 'kiper', 'lyon', 'coirhzocnis'];['koleksi', 'save', 'save', 'terbaik', 'di', 'pekan', 'ligue', 'keren', 'keren', 'banget', 'salah', 'satunya', 'ada', 'penyelamatan', 'gokil', 'kiper', 'lyon', 'coirhzocnis'];koleksi save save terbaik di pekan ligue keren keren banget salah satunya ada penyelamatan gokil kiper lyon coirhzocnis;koleksi save save terbaik di pekan ligue keren keren banget salah satunya ada penyelamatan gokil kiper lyon coirhzocnis;koleksi save save baik pekan ligue keren keren banget salah satu selamat gokil kiper lyon coirhzocnis
92;92;Cetak 2 gol ke gawang Jamaika pagi tadi, Messi kini resmi duduk di posisi 3 top skorer sepanjang masa Tim Nasional… https://t.co/SiHWcrhQme;cetak   gol ke gawang jamaika pagi tadi messi kini resmi duduk di posisi   top skorer sepanjang masa tim nasional cosihwcrhqme;['cetak', 'gol', 'ke', 'gawang', 'jamaika', 'pagi', 'tadi', 'messi', 'kini', 'resmi', 'duduk', 'di', 'posisi', 'top', 'skorer', 'sepanjang', 'masa', 'tim', 'nasional', 'cosihwcrhqme'];['cetak', 'gol', 'ke', 'gawang', 'jamaika', 'pagi', 'tadi', 'messi', 'kini', 'resmi', 'duduk', 'di', 'posisi', 'top', 'skorer', 'sepanjang', 'masa', 'tim', 'nasional', 'cosihwcrhqme'];cetak gol ke gawang jamaika pagi tadi messi kini resmi duduk di posisi top skorer sepanjang masa tim nasional cosihwcrhqme;cetak gol ke gawang jamaika pagi tadi messi kini resmi duduk di posisi top skorer sepanjang masa tim nasional cosihwcrhqme;cetak gol gawang jamaika pagi tadi messi kini resmi duduk posisi top skorer panjang masa tim nasional cosihwcrhqme
93;93;RT @beINSPORTSid: Tiap fans bola pasti ada 1 moment buruk yang pengen banget kamu lupain. Kalau kamu ditanya, kira-kira apa 1 moment itu ge…;beinspo sid tiap fans bola pasti ada   moment buruk yang pengen banget kamu lupain kalau kamu ditanya kira kira apa   moment itu ge;['beinspo', 'sid', 'tiap', 'fans', 'bola', 'pasti', 'ada', 'moment', 'buruk', 'yang', 'pengen', 'banget', 'kamu', 'lupain', 'kalau', 'kamu', 'ditanya', 'kira', 'kira', 'apa', 'moment', 'itu', 'ge'];['beinspo', 'sid', 'tiap', 'fans', 'bola', 'pasti', 'ada', 'moment', 'buruk', 'yang', 'pengen', 'banget', 'kamu', 'lupain', 'kalau', 'kamu', 'ditanya', 'kira', 'kira', 'apa', 'moment', 'itu', 'ge'];beinspo sid tiap fans bola pasti ada moment buruk yang pengen banget kamu lupain kalau kamu ditanya kira kira apa moment itu ge;beinspo sid tiap fans bola pasti ada moment buruk yang pengen banget kamu lupain kalau kamu ditanya kira kira apa moment itu ge;beinspo sid tiap fans bola ada moment buruk ken banget kamu lupain kalau kamu tanya kira kira apa moment ge
94;94;LaLiga iz back! 🇪🇸 Madrid dan Barca masih bersaing rebut puncak. Akankah terjadi drama akhir pekan ini dengan para… https://t.co/77h9PFfuhG;laliga iz back madrid dan barca masih bersaing rebut puncak akankah terjadi drama akhir pekan ini dengan para cohpffuhg;['laliga', 'iz', 'back', 'madrid', 'dan', 'barca', 'masih', 'bersaing', 'rebut', 'puncak', 'akankah', 'terjadi', 'drama', 'akhir', 'pekan', 'ini', 'dengan', 'para', 'cohpffuhg'];['laliga', 'iz', 'back', 'madrid', 'dan', 'barca', 'masih', 'bersaing', 'rebut', 'puncak', 'akankah', 'terjadi', 'drama', 'akhir', 'pekan', 'ini', 'dengan', 'para', 'cohpffuhg'];laliga iz back madrid dan barca masih bersaing rebut puncak akankah terjadi drama akhir pekan ini dengan para cohpffuhg;laliga iz back madrid dan barca masih bersaing rebut puncak akankah terjadi drama akhir pekan ini dengan para cohpffuhg;laliga iz back madrid barca saing rebut puncak akan jadi drama akhir pekan dengan cohpffuhg
95;95;Barca terima berita buruk akibat jeda internasional dan Araujo bahkan hampir dipastikan akan cedera lama dan tak ak… https://t.co/Q0D8Ofq3Xt;barca terima berita buruk akibat jeda internasional dan araujo bahkan hampir dipastikan akan cedera lama dan tak ak coqdofq;['barca', 'terima', 'berita', 'buruk', 'akibat', 'jeda', 'internasional', 'dan', 'araujo', 'bahkan', 'hampir', 'dipastikan', 'akan', 'cedera', 'lama', 'dan', 'tak', 'ak', 'coqdofq'];['barca', 'terima', 'berita', 'buruk', 'akibat', 'jeda', 'internasional', 'dan', 'araujo', 'bahkan', 'hampir', 'dipastikan', 'akan', 'cedera', 'lama', 'dan', 'tak', 'ak', 'coqdofq'];barca terima berita buruk akibat jeda internasional dan araujo bahkan hampir dipastikan akan cedera lama dan tak ak coqdofq;barca terima berita buruk akibat jeda internasional dan araujo bahkan hampir dipastikan akan cedera lama dan tak ak coqdofq;barca terima berita buruk akibat jeda internasional araujo bahkan hampir pasti cedera lama tak ak coqdofq
96;96;"""Dia tak latihan dan terlalu suka pesta dan wanita. Pemain tersulit yang pernah saya tangani merupakan pemain terba… https://t.co/ZonMAvkUz0";dia tak latihan dan terlalu suka pesta dan wanita pemain tersulit yang pernah saya tangani merupakan pemain terba cozonmavkuz;['dia', 'tak', 'latihan', 'dan', 'terlalu', 'suka', 'pesta', 'dan', 'wanita', 'pemain', 'tersulit', 'yang', 'pernah', 'saya', 'tangani', 'merupakan', 'pemain', 'terba', 'cozonmavkuz'];['dia', 'tak', 'latihan', 'dan', 'terlalu', 'suka', 'pesta', 'dan', 'wanita', 'pemain', 'tersulit', 'yang', 'pernah', 'saya', 'tangani', 'merupakan', 'pemain', 'terba', 'cozonmavkuz'];dia tak latihan dan terlalu suka pesta dan wanita pemain tersulit yang pernah saya tangani merupakan pemain terba cozonmavkuz;dia tak latihan dan terlalu suka pesta dan wanita pemain tersulit yang pernah saya tangani merupakan pemain terba cozonmavkuz;tak latih terlalu suka pesta wanita main sulit pernah tangan rupa main terba cozonmavkuz
97;97;Setelah tak dimasukkan dalam skuad Meksiko yang akan pergi ke Piala Dunia 2022, Chicharito justru tunjukkan kelasny… https://t.co/fydV1IByYT;setelah tak dimasukkan dalam skuad meksiko yang akan pergi ke piala dunia   chicharito justru tunjukkan kelasny cofydvibyyt;['setelah', 'tak', 'dimasukkan', 'dalam', 'skuad', 'meksiko', 'yang', 'akan', 'pergi', 'ke', 'piala', 'dunia', 'chicharito', 'justru', 'tunjukkan', 'kelasny', 'cofydvibyyt'];['setelah', 'tak', 'dimasukkan', 'dalam', 'skuad', 'meksiko', 'yang', 'akan', 'pergi', 'ke', 'piala', 'dunia', 'chicharito', 'justru', 'tunjukkan', 'kelasny', 'cofydvibyyt'];setelah tak dimasukkan dalam skuad meksiko yang akan pergi ke piala dunia chicharito justru tunjukkan kelasny cofydvibyyt;setelah tak dimasukkan dalam skuad meksiko yang akan pergi ke piala dunia chicharito justru tunjukkan kelasny cofydvibyyt;tak masuk skuad meksiko akan pergi piala dunia chicharito justru tunjuk kelasny cofydvibyyt
